"","word","freq"
"thin"",","thin"",",5
"thing","thing",7
"thing"",","thing"",",3
"thingscont"",","thingscont"",",1
"think","think",22
"think"",","think"",",2
"thinker","thinker",1
"thinketh","thinketh",1
"thinksh","thinksh",1
"thiruvananthapuram","thiruvananthapuram",1
"thisirr"",","thisirr"",",1
"tho","tho",1
"tho"",","tho"",",1
"thou"",","thou"",",1
"though","though",1
"thought","thought",3
"thought"",","thought"",",1
"thousand","thousand",8
"thread","thread",1
"thread"",","thread"",",2
"threatconstitut","threatconstitut",1
"threaten","threaten",1
"three","three",52
"threw"",","threw"",",1
"thrive","thrive",1
"throw","throw",3
"throw"",","throw"",",1
"thst","thst",1
"ti"",","ti"",",2
"ticket","ticket",9
"till","till",5
"till"",","till"",",1
"time","time",26
"time"",","time"",",7
"timei"",","timei"",",1
"timemagazin","timemagazin",27
"timemagazin"",","timemagazin"",",1
"timesmagazin","timesmagazin",1
"timesnow","timesnow",1
"tire","tire",1
"titler","titler",1
"tlake","tlake",1
"today","today",16
"today"",","today"",",32
"todayi","todayi",1
"toddler","toddler",1
"togeth","togeth",1
"toh","toh",14
"toilet","toilet",6
"told","told",3
"tomorrow","tomorrow",1
"took","took",1
"top","top",63
"top"",","top"",",4
"topic","topic",3
"total","total",1
"touch","touch",1
"touch"",","touch"",",1
"toward","toward",4
"town","town",2
"town"",","town"",",1
"tr"",","tr"",",2
"track","track",2
"trade","trade",1
"trader","trader",2
"tragedi","tragedi",4
"trail"",","trail"",",2
"trailer","trailer",1
"traitor","traitor",1
"transfer","transfer",1
"transform","transform",1
"transformat"",","transformat"",",1
"translat","translat",2
"transport","transport",2
"trap","trap",2
"trap"",","trap"",",1
"trapier","trapier",1
"trappier","trappier",1
"travel","travel",1
"tre"",","tre"",",1
"treasur"",","treasur"",",1
"treasuri","treasuri",1
"treat","treat",1
"tree","tree",3
"tremend","tremend",1
"trend","trend",26
"trend"",","trend"",",1
"tri","tri",14
"tri"",","tri"",",1
"tribe","tribe",1
"tribut","tribut",3
"trigger","trigger",1
"trip","trip",20
"troll"",","troll"",",1
"true","true",9
"trunk","trunk",1
"trust","trust",5
"trustpolici","trustpolici",1
"trut"",","trut"",",1
"truth","truth",5
"truth"",","truth"",",3
"tum","tum",2
"tumb"",","tumb"",",1
"turn","turn",3
"turnout","turnout",1
"tweet","tweet",8
"tweet"",","tweet"",",3
"tweetedhua","tweetedhua",1
"tweeter","tweeter",1
"tweetingboth","tweetingboth",10
"twice","twice",1
"twist","twist",4
"twitt","twitt",1
"twitter","twitter",1
"twitter"",","twitter"",",1
"two","two",12
"type"",","type"",",1
"typic"",","typic"",",1
"u"",","u"",",5
"ugli","ugli",1
"uighur","uighur",1
"ukfound","ukfound",3
"ultim","ultim",3
"ume","ume",2
"una","una",6
"unabl","unabl",1
"unaccept","unaccept",1
"unansw","unansw",1
"uncl","uncl",1
"uncl"",","uncl"",",2
"uncov","uncov",1
"underachiev"",","underachiev"",",18
"understand","understand",10
"understand"",","understand"",",1
"understood","understood",2
"unduli","unduli",120
"unemploy","unemploy",1
"unequivoc","unequivoc",2
"unfamiliar"",","unfamiliar"",",1
"unhealthi","unhealthi",3
"unit","unit",2
"unitedbyvot","unitedbyvot",1
"unknown","unknown",1
"unless","unless",1
"unlik"",","unlik"",",1
"unmind","unmind",2
"unnecessari","unnecessari",1
"unpardon","unpardon",1
"unpatriot","unpatriot",1
"unproduct"",","unproduct"",",1
"unspeak","unspeak",1
"unsubscrib","unsubscrib",1
"untouch","untouch",1
"up"",","up"",",2
"upa","upa",2
"upat","upat",1
"upatleast","upatleast",1
"upe"",","upe"",",1
"uper","uper",1
"uproot","uproot",1
"upset","upset",1
"us"",","us"",",1
"usa","usa",1
"use","use",18
"use"",","use"",",1
"usjab","usjab",1
"usk","usk",1
"uski","uski",1
"usko","usko",1
"utpal","utpal",1
"utt"",","utt"",",1
"uttar","uttar",1
"uttarkhand","uttarkhand",1
"uttarpradesh","uttarpradesh",1
"utter","utter",6
"v"",","v"",",1
"vacant","vacant",1
"vacat","vacat",18
"vadra","vadra",1
"vadra"",","vadra"",",1
"vaiko","vaiko",1
"vajpayeewhen","vajpayeewhen",1
"valuabl","valuabl",2
"vardhan"",","vardhan"",",1
"veer"",","veer"",",1
"ventur","ventur",1
"verdict","verdict",1
"version","version",1
"via","via",2
"victim","victim",5
"victor","victor",1
"video","video",10
"videorecord","videorecord",1
"view","view",2
"view"",","view"",",2
"vika","vika",1
"vikrant","vikrant",2
"villifi","villifi",1
"violat","violat",1
"violenc","violenc",1
"viraat","viraat",1
"virat","virat",1
"vis","vis",2
"visionari","visionari",1
"visit","visit",3
"voic","voic",28
"vot"",","vot"",",1
"vote","vote",55
"vote"",","vote"",",3
"voteaap"",","voteaap"",",1
"voteforcongress","voteforcongress",1
"voteforindi"",","voteforindi"",",1
"voter","voter",1
"voter"",","voter"",",1
"vthen"",","vthen"",",1
"w"",","w"",",9
"wa"",","wa"",",2
"waal","waal",1
"wait","wait",4
"wait"",","wait"",",1
"waiv","waiv",3
"wake","wake",2
"wala","wala",1
"want","want",34
"want"",","want"",",1
"ward"",","ward"",",1
"warrant","warrant",1
"warriorth"",","warriorth"",",1
"wasnt","wasnt",3
"wast","wast",5
"wat","wat",1
"watch","watch",11
"watch"",","watch"",",1
"water","water",2
"wawwho","wawwho",1
"way","way",7
"wburn","wburn",1
"wday","wday",1
"wealth","wealth",1
"wealthabus"",","wealthabus"",",1
"websit","websit",1
"week","week",50
"welcom","welcom",1
"well","well",15
"well"",","well"",",2
"wellwritten","wellwritten",120
"went","went",5
"west","west",3
"wh"",","wh"",",5
"wha"",","wha"",",1
"whack","whack",1
"what","what",1
"whatentir"",","whatentir"",",1
"whatev","whatev",2
"whenev","whenev",1
"whether","whether",1
"white","white",5
"whole","whole",7
"whos","whos",27
"whose","whose",3
"wi"",","wi"",",6
"wif"",","wif"",",1
"wife","wife",61
"wikipedia","wikipedia",5
"wil","wil",1
"wil"",","wil"",",1
"will","will",123
"will"",","will"",",4
"win","win",14
"win"",","win"",",1
"wing","wing",1
"wipro","wipro",8
"wise","wise",1
"wish","wish",2
"wit"",","wit"",",1
"withdra"",","withdra"",",1
"withdrawn","withdrawn",1
"within","within",4
"without","without",3
"witti","witti",1
"wo"",","wo"",",1
"wohi","wohi",1
"woman","woman",2
"women","women",2
"won","won",1
"wond"",","wond"",",1
"wonder","wonder",9
"wont","wont",3
"wor"",","wor"",",1
"word","word",14
"word"",","word"",",2
"work","work",11
"work"",","work"",",2
"worker","worker",2
"workstop","workstop",1
"world","world",11
"worri","worri",5
"wors","wors",3
"worship","worship",1
"worst","worst",5
"worthi","worthi",1
"wouldnt","wouldnt",2
"wound","wound",1
"wow","wow",1
"wowdiffer","wowdiffer",1
"wraw","wraw",1
"wreck","wreck",1
"write","write",5
"write"",","write"",",1
"writer","writer",3
"writer"",","writer"",",1
"writeup","writeup",1
"writt"",","writt"",",1
"written","written",11
"written"",","written"",",1
"wrong","wrong",3
"wrong"",","wrong"",",1
"wrote","wrote",2
"wth","wth",1
"xcan","xcan",1
"yahoodan","yahoodan",1
"yat","yat",1
"yatra"",","yatra"",",1
"yday","yday",1
"yea","yea",1
"yeah","yeah",2
"year","year",23
"year"",","year"",",6
"yehi","yehi",2
"yes","yes",5
"yes"",","yes"",",4
"yesorri","yesorri",1
"yesterday","yesterday",1
"yesterdayaft","yesterdayaft",1
"yo"",","yo"",",2
"youll","youll",3
"young","young",1
"youngest","youngest",1
"your","your",1
"yout","yout",1
"youth","youth",3
"youv","youv",1
"yrs","yrs",1
"yuva","yuva",4
"zakka"",","zakka"",",1
"zero","zero",3
"zindabad","zindabad",1
"zira","zira",1
"""en"")","""en"")",1
"list(language","list(language",1
"list()","list()",1
